id	annotator	position	question	table_file	complete_match	answer_column	eq_cond	answer_coordinates	answer_text
nt-4772	1	0	what were all of the dates?	table_csv/203_290.csv	True	Date		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)']	['January 9, 2009', 'January 10, 2009', 'January 24, 2009', 'January 31, 2009', 'February 7, 2009', 'February 14, 2009', 'February 21, 2009', 'February 22, 2009', 'March 14, 2009', 'March 21, 2009', 'March 22, 2009', 'March 28, 2009', 'April 3, 2009', 'April 4, 2009', 'April 11, 2009', 'April 17, 2009']
nt-10643	0	0	who competed in the 2010 commonwealth games - men's 200 metre backstroke?	table_csv/204_29.csv	True	Name		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)']	['James Goddard', 'Gareth Kean', 'Ashley Delaney', 'Christopher Walker-Hebborn', 'Charles Francis', 'Marco Loughran', 'Tobias Oriwol', 'Ryan Bennett']
nt-10643	1	0	who are all of the swimmers?	table_csv/204_29.csv	True	Name		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)']	['James Goddard', 'Gareth Kean', 'Ashley Delaney', 'Christopher Walker-Hebborn', 'Charles Francis', 'Marco Loughran', 'Tobias Oriwol', 'Ryan Bennett']
nt-10643	2	0	which swimmers finished in the top 8 for the 2010 commonwealth games - men's 200 metre backstroke event?	table_csv/204_29.csv	True	Name		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)']	['James Goddard', 'Gareth Kean', 'Ashley Delaney', 'Christopher Walker-Hebborn', 'Charles Francis', 'Marco Loughran', 'Tobias Oriwol', 'Ryan Bennett']
nt-7171	0	0	who were the defendants?	table_csv/202_126.csv	True	Name		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)', '(13, 0)', '(14, 0)', '(15, 0)', '(16, 0)', '(17, 0)', '(18, 0)', '(19, 0)', '(20, 0)']	['Ernst von Weizsacker', 'Gustav Adolf Steengracht von Moyland', 'Wilhelm Keppler', 'Ernst Wilhelm Bohle', 'Ernst Woermann (de)', 'Karl Ritter', 'Otto von Erdmannsdorff', 'Edmund Veesenmayer', 'Hans Heinrich Lammers', 'Wilhelm Stuckart', 'Richard Walther Darre', 'Otto Meissner', 'Otto Dietrich', 'Gottlob Berger', 'Walter Schellenberg', 'Lutz Graf Schwerin von Krosigk', 'Emil Puhl', 'Karl Rasche', 'Paul Korner (de)', 'Paul Pleiger', 'Hans Kehrl (de)']
nt-7171	1	0	what are all of the listed names?	table_csv/202_126.csv	True	Name		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)', '(13, 0)', '(14, 0)', '(15, 0)', '(16, 0)', '(17, 0)', '(18, 0)', '(19, 0)', '(20, 0)']	['Ernst von Weizsacker', 'Gustav Adolf Steengracht von Moyland', 'Wilhelm Keppler', 'Ernst Wilhelm Bohle', 'Ernst Woermann (de)', 'Karl Ritter', 'Otto von Erdmannsdorff', 'Edmund Veesenmayer', 'Hans Heinrich Lammers', 'Wilhelm Stuckart', 'Richard Walther Darre', 'Otto Meissner', 'Otto Dietrich', 'Gottlob Berger', 'Walter Schellenberg', 'Lutz Graf Schwerin von Krosigk', 'Emil Puhl', 'Karl Rasche', 'Paul Korner (de)', 'Paul Pleiger', 'Hans Kehrl (de)']
nt-7171	2	0	what are the names involved in the ministries trial?	table_csv/202_126.csv	True	Name		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)', '(13, 0)', '(14, 0)', '(15, 0)', '(16, 0)', '(17, 0)', '(18, 0)', '(19, 0)', '(20, 0)']	['Ernst von Weizsacker', 'Gustav Adolf Steengracht von Moyland', 'Wilhelm Keppler', 'Ernst Wilhelm Bohle', 'Ernst Woermann (de)', 'Karl Ritter', 'Otto von Erdmannsdorff', 'Edmund Veesenmayer', 'Hans Heinrich Lammers', 'Wilhelm Stuckart', 'Richard Walther Darre', 'Otto Meissner', 'Otto Dietrich', 'Gottlob Berger', 'Walter Schellenberg', 'Lutz Graf Schwerin von Krosigk', 'Emil Puhl', 'Karl Rasche', 'Paul Korner (de)', 'Paul Pleiger', 'Hans Kehrl (de)']
nt-7176	0	0	which nations played in the championships?	table_csv/204_775.csv	True	Nation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)']	['South Korea', 'China', 'Japan', 'Hong Kong', 'Chinese Taipei', 'Iran', 'Thailand', 'Malaysia', 'Kyrgyzstan', 'Kazakhstan', 'Uzbekistan', 'Total']
nt-7176	1	0	what are all the countries?	table_csv/204_775.csv	True	Nation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)']	['South Korea', 'China', 'Japan', 'Hong Kong', 'Chinese Taipei', 'Iran', 'Thailand', 'Malaysia', 'Kyrgyzstan', 'Kazakhstan', 'Uzbekistan', 'Total']
nt-7176	2	0	what countries were in the 2011 asian cycling championships?	table_csv/204_775.csv	True	Nation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)']	['South Korea', 'China', 'Japan', 'Hong Kong', 'Chinese Taipei', 'Iran', 'Thailand', 'Malaysia', 'Kyrgyzstan', 'Kazakhstan', 'Uzbekistan', 'Total']
nt-8843	0	0	what are all the seasons?	table_csv/204_717.csv	True	Season		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)']	['2001/02', '2002/03', '2003/04', '2004/05', '2005/06', '2006/07', '2007/08', '2008/09', '2009/10', '2010/11', '2011/12', '2012/13', '2013/14']
nt-8843	2	0	what are all of the levels	table_csv/204_717.csv	True	Season		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)']	['2001/02', '2002/03', '2003/04', '2004/05', '2005/06', '2006/07', '2007/08', '2008/09', '2009/10', '2010/11', '2011/12', '2012/13', '2013/14']
nt-7607	0	0	what are the names of the tournaments listed?	table_csv/204_865.csv	True	Tournament		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)']	['Pinamar Open', 'South Open', 'Parana Open', 'Norpatagonico Open', 'Center Open', 'Angel Cabrera Classic', 'Chaco Open', 'North Open', 'Metropolitano Open', 'Misiones Open', 'Carlos Franco Invitational', 'Salta Open', 'Tandil Open', 'Argentine Masters', 'Mendoza Open', 'Roberto de Vicenzo Classic', 'San Luis Open', 'Abierto del Litoral', 'Argentine Open']
nt-7607	1	0	what tournaments were part of the 2007 tpg tour?	table_csv/204_865.csv	True	Tournament		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)']	['Pinamar Open', 'South Open', 'Parana Open', 'Norpatagonico Open', 'Center Open', 'Angel Cabrera Classic', 'Chaco Open', 'North Open', 'Metropolitano Open', 'Misiones Open', 'Carlos Franco Invitational', 'Salta Open', 'Tandil Open', 'Argentine Masters', 'Mendoza Open', 'Roberto de Vicenzo Classic', 'San Luis Open', 'Abierto del Litoral', 'Argentine Open']
nt-7604	1	0	what are all the albums?	table_csv/204_529.csv	True	Album		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)']	['Slow Motion Orchestra', 'Silver', 'Pixiedust', 'Good Rain', 'Domestic Songs', 'Natt i Betlehem', 'Tarpan Seasons', 'Antologie', 'Arven']
ns-2847	2	0	which nations were in the 1987 world taekwondo championships?	table_csv/204_311.csv	True	Nation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)']	['South Korea', 'Chinese Taipei', 'Spain', 'United States', 'Turkey', 'West Germany', 'Netherlands', 'Mexico', 'Indonesia', 'France', 'Australia', 'Canada', 'Ivory Coast', 'Denmark', 'Italy', 'Jordan', 'Nepal', 'Switzerland', 'Total']
nt-6605	0	0	what tribunals are there?	table_csv/203_303.csv	True	Tribunal		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)', '(13, 0)', '(14, 0)', '(15, 0)', '(16, 0)']	['Barcelona', 'Logrono', 'Palma de Mallorca', 'Saragossa', 'Valencia', 'Las Palmas', 'Cordoba', 'Cuenca', 'Santiago de Compostela', 'Granada', 'Llerena', 'Madrid', 'Murcia', 'Seville', 'Toledo', 'Valladolid', 'Total']
nt-6605	1	0	list the entries for total number of sentences.	table_csv/203_303.csv	True	Total		['(0, 5)', '(1, 5)', '(2, 5)', '(3, 5)', '(4, 5)', '(5, 5)', '(6, 5)', '(7, 5)', '(8, 5)', '(9, 5)', '(10, 5)', '(11, 5)', '(12, 5)', '(13, 5)', '(14, 5)', '(15, 5)', '(16, 5)']	['17', '1?', '11', '3', '51', '0', '161', '52', '13', '452', '46', '70', '111', '246', '148', '81', '1463']
nt-6605	2	0	what were all the different tribunals of the spanish inquisition?	table_csv/203_303.csv	True	Tribunal		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)', '(13, 0)', '(14, 0)', '(15, 0)', '(16, 0)']	['Barcelona', 'Logrono', 'Palma de Mallorca', 'Saragossa', 'Valencia', 'Las Palmas', 'Cordoba', 'Cuenca', 'Santiago de Compostela', 'Granada', 'Llerena', 'Madrid', 'Murcia', 'Seville', 'Toledo', 'Valladolid', 'Total']
ns-2844	0	0	where was each tournament held?	table_csv/204_868.csv	True	Tournament		['(0, 3)', '(1, 3)', '(2, 3)', '(3, 3)', '(4, 3)', '(5, 3)', '(6, 3)']	['Sao Paulo, Brazil', 'Goiania, Brazil', 'Ribeirao Preto, Brazil', 'Ribeirao Preto, Brazil', 'Antalya 15, Turkey', 'Caserta, Italy', 'Lenzerheide, Switzerland']
ns-2844	1	0	in which tournaments did beatriz hadda maia play?	table_csv/204_868.csv	True	Tournament		['(0, 3)', '(1, 3)', '(2, 3)', '(3, 3)', '(4, 3)', '(5, 3)', '(6, 3)']	['Sao Paulo, Brazil', 'Goiania, Brazil', 'Ribeirao Preto, Brazil', 'Ribeirao Preto, Brazil', 'Antalya 15, Turkey', 'Caserta, Italy', 'Lenzerheide, Switzerland']
ns-2844	2	0	what are all of the tournaments?	table_csv/204_868.csv	True	Tournament		['(0, 3)', '(1, 3)', '(2, 3)', '(3, 3)', '(4, 3)', '(5, 3)', '(6, 3)']	['Sao Paulo, Brazil', 'Goiania, Brazil', 'Ribeirao Preto, Brazil', 'Ribeirao Preto, Brazil', 'Antalya 15, Turkey', 'Caserta, Italy', 'Lenzerheide, Switzerland']
nt-4152	0	0	who are all the players?	table_csv/203_8.csv	True	Player		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)']	['Charles Frederick', 'Jerel Myers', 'Anthony Hines', 'Boo Williams', 'Ira Gooch', 'Sam Simmons', 'Kevin Beard', 'Dawan Moss', 'Cyron Brown', 'Larrell Johnson', 'Jamarr Wood', 'Cecil Moore', 'Raymond Philyaw']
nt-4153	0	0	how many years did these players play in the nba?	table_csv/203_622.csv	True	Years in NBA		['(0, 4)', '(1, 4)', '(2, 4)', '(3, 4)', '(4, 4)', '(5, 4)', '(6, 4)']	['18', '15', '12', '9', '12', '11', '14']
nt-4153	1	0	who are all the players in the nba?	table_csv/203_622.csv	True	Name		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)']	['Dikembe Mutombo', 'Sam Cassell', 'Bruce Bowen', 'Mark Madsen', 'Bobby Jackson', 'Tyronn Lue', 'Darrick Martin']
nt-8287	1	0	what different competitions were held?	table_csv/204_503.csv	True	Competition		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)']	['World Indoor Championships', 'Olympic Games', 'World Championships', 'European Indoor Championships', 'European Championships', 'Olympic Games']
nt-8287	2	0	what competitions are shown?	table_csv/204_503.csv	True	Competition		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)']	['World Indoor Championships', 'Olympic Games', 'World Championships', 'European Indoor Championships', 'European Championships', 'Olympic Games']
nt-8284	0	0	what are all of the listed nations?	table_csv/204_822.csv	True	Nation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)']	['Soviet Union', 'United States', 'East Germany (GDR)', 'West Germany (FRG)', 'Japan', 'Australia', 'Poland', 'Hungary', 'Bulgaria', 'Italy']
nt-8284	1	0	what nations played in munich?	table_csv/204_822.csv	True	Nation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)']	['Soviet Union', 'United States', 'East Germany (GDR)', 'West Germany (FRG)', 'Japan', 'Australia', 'Poland', 'Hungary', 'Bulgaria', 'Italy']
nt-8284	2	0	which countries won gold medals in sports in munich?	table_csv/204_822.csv	True	Nation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)']	['Soviet Union', 'United States', 'East Germany (GDR)', 'West Germany (FRG)', 'Japan', 'Australia', 'Poland', 'Hungary', 'Bulgaria', 'Italy']
nt-1392	0	0	what are the names of each urban area in the united kingdom?	table_csv/203_74.csv	True	Urban Area		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)']	['Greater Glasgow', 'Edinburgh', 'Aberdeen', 'Dundee', 'Falkirk', 'East Kilbride', 'Greenock', 'Blantyre/Hamilton', 'Ayr/Prestwick', 'Livingston']
nt-1392	1	0	what were all the population density's of the different urban areas per square km?	table_csv/203_74.csv	True	Density (People/km2)		['(0, 4)', '(1, 4)', '(2, 4)', '(3, 4)', '(4, 4)', '(5, 4)', '(6, 4)', '(7, 4)', '(8, 4)', '(9, 4)']	['3,171.0', '3,765.0', '3,238', '3,298', '2,532', '3,060', '3,557', '2,911', '2,604', '2,283']
nt-1396	1	0	what are all the populations listed	table_csv/203_212.csv	True	Population (2010 census)		['(0, 3)', '(1, 3)', '(2, 3)', '(3, 3)', '(4, 3)', '(5, 3)', '(6, 3)', '(7, 3)', '(8, 3)', '(9, 3)', '(10, 3)', '(11, 3)']	['6,247', '2,044', '65,656', '6,098', '12,599', '0', '25,210', '6,701', '16,284', '8,472', '16,284', '165,595']
nt-5558	2	0	what were all of the rounds during the 1988 west coast eagles season?	table_csv/204_881.csv	True	Round		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)', '(13, 0)', '(14, 0)', '(15, 0)', '(16, 0)', '(17, 0)', '(18, 0)', '(19, 0)', '(20, 0)', '(21, 0)', '(22, 0)']	['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', 'EF']
nt-3076	0	0	who were the recipients and nominees from bulworth?	table_csv/202_75.csv	True	Recipients and nominees		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)']	['Warren Beatty and Jeremy Pikser', 'Warren Beatty and Jeremy Pikser', 'Bulworth', 'Warren Beatty', 'Warren Beatty', 'Warren Beatty and Jeremy Pikser', 'Warren Beatty and Jeremy Pikser', 'Warren Beatty and Jeremy Pikser', 'Bulworth', 'Halle Berry', 'Don Cheadle', 'Bulworth']
ns-21	0	0	what are the listed names?	table_csv/204_891.csv	True	Name		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)']	['Qingxi', 'Ruyi', 'Yintian', 'Daping', 'Yongyi', 'Shaoshan', 'Yanglin']
ns-21	1	0	what are the name of the shaoshan?	table_csv/204_891.csv	True	Name		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)']	['Qingxi', 'Ruyi', 'Yintian', 'Daping', 'Yongyi', 'Shaoshan', 'Yanglin']
ns-21	2	0	what are all the names?	table_csv/204_891.csv	True	Name		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)']	['Qingxi', 'Ruyi', 'Yintian', 'Daping', 'Yongyi', 'Shaoshan', 'Yanglin']
nt-9006	0	0	which athletes participated in the 1964 summer olympics - women's shot put?	table_csv/203_865.csv	True	Athlete		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)']	['Tamara Press', 'Renate Culmberger', 'Galina Zybina', 'Valerie Young', 'Margitta Helmbold', 'Irina Press', 'Nancy McCredie', 'Ana Salagean', 'Johanna Hubner', 'Ivanka Khristova', 'Judit Bognar', 'Earlene Brown']
nt-9006	1	0	who are all the athletes?	table_csv/203_865.csv	True	Athlete		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)']	['Tamara Press', 'Renate Culmberger', 'Galina Zybina', 'Valerie Young', 'Margitta Helmbold', 'Irina Press', 'Nancy McCredie', 'Ana Salagean', 'Johanna Hubner', 'Ivanka Khristova', 'Judit Bognar', 'Earlene Brown']
nt-9006	2	0	what are the names of all the athletes?	table_csv/203_865.csv	True	Athlete		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)']	['Tamara Press', 'Renate Culmberger', 'Galina Zybina', 'Valerie Young', 'Margitta Helmbold', 'Irina Press', 'Nancy McCredie', 'Ana Salagean', 'Johanna Hubner', 'Ivanka Khristova', 'Judit Bognar', 'Earlene Brown']
nt-11136	0	0	what are the natalia oreiro titles?	table_csv/204_871.csv	True	Title		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)']	['Inconquistable corazon', 'Dulce Ana', '90-60-90 modelos', 'Ricos y famosos', 'Muneca brava', 'Kachorra', 'El Deseo', 'Botines', 'Sos mi vida', 'Patito feo', 'Amanda O', 'Recurso Natural', 'Se dice de mi', 'Cuando me sonreis', 'Lynch', 'Solamente Vos']
nt-11136	1	0	what are the titles in the natalia oreiro?	table_csv/204_871.csv	True	Title		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)']	['Inconquistable corazon', 'Dulce Ana', '90-60-90 modelos', 'Ricos y famosos', 'Muneca brava', 'Kachorra', 'El Deseo', 'Botines', 'Sos mi vida', 'Patito feo', 'Amanda O', 'Recurso Natural', 'Se dice de mi', 'Cuando me sonreis', 'Lynch', 'Solamente Vos']
nt-11136	2	0	what are all of the years?	table_csv/204_871.csv	True	Ano		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)', '(13, 0)', '(14, 0)', '(15, 0)']	['1994', '1995', '1996', '1997', '1998-1999', '2002', '2004', '2005', '2006', '2007', '2008', '2008', '2010', '2011', '2012-2013', '2013']
nt-35	0	0	what are the ages of the contestants?	table_csv/204_144.csv	True	Age		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)']	['20', '20', '21', '24', '23', '22', '20', '24', '19', '20', '21', '21', '18', '20', '23', '20']
nt-35	2	0	who are the contestants?	table_csv/204_144.csv	True	Contestant		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)']	['Mildred Kincaid Adames', 'Catherine Henderson Tudisco', 'Giovanna Alida Loaiza', 'Reyna Royo', 'Ivonne Ileana Correa Turney', 'Karol Guevara', 'Betzy Janette Achurra Castillo', 'Marisela Moreno Montero', 'Patricia De Leon', 'Marichelle Julieta Ruiz Leone', 'Betsy Milena Batista', 'Lourdes Rodriguez', 'Janessy Jasiell Contreras Ibarra', 'Gina Larissa Correa Hils', 'Swany Cisney Castillo', 'Michelle Krisko Sugasti']
nt-8060	1	0	what are all of the movies?	table_csv/203_174.csv	True	Film		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)', '(19, 1)', '(20, 1)', '(21, 1)', '(22, 1)', '(23, 1)', '(24, 1)', '(25, 1)']	"[""Marvel's The Avengers"", 'Iron Man 3', 'Harry Potter and the Deathly Hallows - Part 2', 'The Dark Knight Rises', 'The Dark Knight', 'The Hunger Games: Catching Fire', 'The Hunger Games', 'Spider-Man 3', 'The Twilight Saga: New Moon', 'The Twilight Saga: Breaking Dawn - Part 2', 'The Twilight Saga: Breaking Dawn - Part 1', ""Pirates of the Caribbean: Dead Man's Chest"", 'Iron Man 2', 'Harry Potter and the Deathly Hallows - Part 1', 'Shrek the Third', 'Man of Steel', 'Alice in Wonderland', 'Spider-Man', ""Pirates of the Caribbean: At World's End"", 'Toy Story 3', 'Transformers: Revenge of the Fallen', 'Star Wars Episode III: Revenge of the Sith', 'Shrek 2', 'X-Men: The Last Stand', 'Harry Potter and the Goblet of Fire', 'Indiana Jones and the Kingdom of the Crystal Skull']"
nt-13446	0	0	what are the names of all the events ito competed in?	table_csv/203_215.csv	True	Competition		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)']	['Asian Championships', 'Asian Championships', 'Asian Championships', 'Fukuoka Marathon', 'Fukuoka Marathon', 'World Championships']
nt-13446	1	0	what were all of ito's times?	table_csv/203_215.csv	True	Notes		['(0, 5)', '(1, 5)', '(2, 5)', '(3, 5)', '(4, 5)', '(5, 5)']	['14:00.8', '29:00.2', '28:53.29', '2:09:37', '2:11:45', '29:49.04']
nt-13446	2	0	in what years did ito compete?	table_csv/203_215.csv	True	Year		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)']	['1975', '1979', '1981', '1981', '1982', '1983']
nt-13338	0	0	what are all the film titles?	table_csv/204_7.csv	True	Film		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)']	['Frozen', 'Frozen', '?Que le Dijiste a Dios?', 'I, Frankenstein', '47 Ronin', 'The Lego Movie', 'Casese Quien Pueda', 'Casese Quien Pueda', 'Mr. Peabody & Sherman', '300: Rise of an Empire', '300: Rise of an Empire', 'Noah', 'Captain America: The Winter Soldier']
nt-13338	1	0	what where the movies of the 2014 box office number-one films in mexico?	table_csv/204_7.csv	True	Film		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)']	['Frozen', 'Frozen', '?Que le Dijiste a Dios?', 'I, Frankenstein', '47 Ronin', 'The Lego Movie', 'Casese Quien Pueda', 'Casese Quien Pueda', 'Mr. Peabody & Sherman', '300: Rise of an Empire', '300: Rise of an Empire', 'Noah', 'Captain America: The Winter Soldier']
nt-13338	2	0	what mounds of money were made?	table_csv/204_7.csv	True	Gross		['(0, 3)', '(1, 3)', '(2, 3)', '(3, 3)', '(4, 3)', '(5, 3)', '(6, 3)', '(7, 3)', '(8, 3)', '(9, 3)', '(10, 3)', '(11, 3)', '(12, 3)']	['$2,441,278', '$1,193,153', '$1,607,603', '$2,017,410', '$1,916,620', '$3,823,198', '$3,287,643', '$2,228,705', '$2,687,778', '$5,468,513', '$2,891,351', '$5,743,388', '$8,596,889']
nt-5049	0	0	what are all of the counties in coast province?	table_csv/204_778.csv	True	County		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)']	['Mombasa', 'Kwale', 'Kilifi', 'Tana River', 'Lamu', 'Taita-Taveta', 'Totals']
